site,radius,order,n,log10_error,log10_bound,log10_sensitivity,max_orbit,below_noise_floor
deep_boundary,1e-12,1,147,-15.906678096315925,-15.76696720588989,2.1042248647952473,0.8122884188236837,False
deep_boundary,1e-12,3,147,-28.21875914362101,-28.20406459883168,2.1042248647952473,0.8122884188236837,False
deep_boundary,1e-12,5,147,-41.23598364481273,-41.15266625935751,2.1042248647952473,0.8122884188236837,False
deep_boundary,1e-12,8,147,-61.3480476954122,-61.17285937697365,2.1042248647952473,0.8122884188236837,True
deep_boundary,1e-12,1,148,-15.6959494037015,-15.556201688013722,2.314369192460541,0.47492144005348186,False
deep_boundary,1e-12,3,148,-28.00800369206892,-27.993183956001754,2.314369192460541,0.47492144005348186,False
deep_boundary,1e-12,5,148,-41.02491632772431,-40.94098744221075,2.314369192460541,0.47492144005348186,False
deep_boundary,1e-12,8,148,-61.115670263883196,-60.94633277896608,2.314369192460541,0.47492144005348186,True
deep_boundary,1e-12,1,149,-15.718392232650707,-15.578479926074367,2.290801036695969,0.8576248088442797,False
deep_boundary,1e-12,3,149,-28.03069562863994,-28.015142602839514,2.290801036695969,0.8576248088442797,False
deep_boundary,1e-12,5,149,-41.04988932756403,-40.96073913729291,2.290801036695969,0.8576248088442797,False
deep_boundary,1e-12,8,149,-61.116111426734115,-60.927619676785866,2.290801036695969,0.8576248088442797,True
deep_boundary,1e-12,1,150,-15.484100661924607,-15.344115991532474,2.525328774595275,0.49481716203016096,False
deep_boundary,1e-12,3,150,-27.796428499981708,-27.78061090385155,2.525328774595275,0.49481716203016096,False
deep_boundary,1e-12,5,150,-40.81575687334567,-40.72505489153283,2.525328774595275,0.49481716203016096,False
deep_boundary,1e-12,8,150,-60.853379787241195,-60.67327007788164,2.525328774595275,0.49481716203016096,True
deep_boundary,1e-12,1,151,-15.488758447884413,-15.34853234156274,2.519593509237783,0.9232374457402016,False
deep_boundary,1e-12,3,151,-27.80150961304481,-27.784529029652578,2.519593509237783,0.9232374457402016,False
deep_boundary,1e-12,5,151,-40.824824727750915,-40.72557199657948,2.519593509237783,0.9232374457402016,False
deep_boundary,1e-12,8,151,-60.837742198434384,-60.623281660661355,2.519593509237783,0.9232374457402016,True
deep_boundary,1e-12,1,152,-15.222492396157884,-15.082131506069038,2.786439986071649,0.4862117296376903,False
deep_boundary,1e-12,3,152,-27.535394204151427,-27.51786469728023,2.786439986071649,0.4862117296376903,False
deep_boundary,1e-12,5,152,-40.560023546995915,-40.45712319961477,2.786439986071649,0.4862117296376903,False
deep_boundary,1e-12,8,152,-60.536393733121,-60.33080047286867,2.786439986071649,0.4862117296376903,True
deep_boundary,1e-12,1,153,-15.234819660916854,-15.09407431656024,2.773655008037567,0.9777164528271594,False
deep_boundary,1e-12,3,153,-27.54849378794706,-27.528885558247794,2.773655008037567,0.9777164528271594,False
deep_boundary,1e-12,5,153,-40.580724543161594,-40.46197095618888,2.773655008037567,0.9777164528271594,False
deep_boundary,1e-12,8,153,-60.52643411406665,-60.262340710841585,2.773655008037567,0.9777164528271594,True
deep_boundary,1e-12,1,154,-14.943690913346595,-14.802734150222754,3.0652615505379703,0.3655513766729496,False
deep_boundary,1e-12,3,154,-27.257748148010094,-27.237101561142953,3.0652615505379703,0.3655513766729496,False
deep_boundary,1e-12,5,154,-40.29370765998884,-40.16725575632715,3.0652615505379703,0.3655513766729496,False
deep_boundary,1e-12,8,154,-60.19873160351653,-59.937339248871396,3.0652615505379703,0.3655513766729496,True
deep_boundary,1e-12,1,155,-15.079848246827403,-14.938246624344401,2.929461884872067,0.8685433601862621,False
deep_boundary,1e-12,3,155,-27.395367626726987,-27.37030513312533,2.929461884872067,0.8685433601862621,False
deep_boundary,1e-12,5,155,-40.44685612771929,-40.285585470192515,2.929461884872067,0.8685433601862621,False
deep_boundary,1e-12,8,155,-60.273041978474204,-59.930897626670365,2.929461884872067,0.8685433601862621,True
deep_boundary,1e-12,1,156,-14.83995723881171,-14.698268429224491,3.1691793589693393,0.0009369820631936776,False
deep_boundary,1e-12,3,156,-27.15565849285517,-27.129622637651117,3.1691793589693393,0.0009369820631936776,False
deep_boundary,1e-12,5,156,-40.20927670455277,-40.0404865810956,3.1691793589693393,0.0009369820631936776,False
deep_boundary,1e-12,8,156,-60.0228312839808,-59.65574072656648,3.1691793589693393,0.0009369820631936776,True
deep_boundary,1e-12,1,157,-17.447490040962293,-17.22668927173424,0.5325271600291028,0.7552371764278089,False
deep_boundary,1e-12,3,157,-29.328425919824493,-29.23492472479367,0.5325271600291028,0.7552371764278089,False
deep_boundary,1e-12,5,157,-41.503035789074076,-41.45705535677699,0.5325271600291028,0.7552371764278089,False
deep_boundary,1e-12,8,157,-60.312906643033514,-60.27886455664431,0.5325271600291028,0.7552371764278089,True
deep_boundary,1e-12,1,158,-17.26837634421828,-17.047575353300356,0.6647423967864565,0.2177097372677666,False
deep_boundary,1e-12,3,158,-29.14931169753943,-29.055808854236986,0.6647423967864565,0.2177097372677666,False
deep_boundary,1e-12,5,158,-41.32391812599132,-41.27793421570418,0.6647423967864565,0.2177097372677666,False
deep_boundary,1e-12,8,158,-60.13374535906349,-60.09969884064067,0.6647423967864565,0.2177097372677666,True
deep_boundary,1e-12,1,159,-17.62946617917858,-17.408665127454675,0.4470277747942202,0.7221202011565568,False
deep_boundary,1e-12,3,159,-29.51039662403669,-29.41688883844337,0.4470277747942202,0.7221202011565568,False
deep_boundary,1e-12,5,159,-41.68500262882489,-41.638986882504916,0.4470277747942202,0.7221202011565568,False
deep_boundary,1e-12,8,159,-60.49494389463774,-60.46051895092639,0.4470277747942202,0.7221202011565568,True
deep_boundary,1e-12,1,160,-17.46982603050023,-17.24902503357051,0.5307109879262679,0.28743965916188413,False
deep_boundary,1e-12,3,160,-29.350755852496405,-29.25724729569492,0.5307109879262679,0.28743965916188413,False
deep_boundary,1e-12,5,160,-41.52535890116171,-41.479341619956706,0.5307109879262679,0.28743965916188413,False
deep_boundary,1e-12,8,160,-60.33526784088002,-60.30084276087998,0.5307109879262679,0.28743965916188413,True
deep_boundary,1e-12,1,161,-17.710248198875796,-17.489446804660652,0.4493031978716129,0.7017320951907241,False
deep_boundary,1e-12,3,161,-29.591176030743163,-29.497664106475927,0.4493031978716129,0.7017320951907241,False
deep_boundary,1e-12,5,161,-41.765779838686285,-41.71974521191256,0.4493031978716129,0.7017320951907241,False
deep_boundary,1e-12,8,161,-60.57574898753809,-60.54113501182739,0.4493031978716129,0.7017320951907241,True
deep_boundary,1e-12,1,162,-17.563045893970635,-17.342244712445126,0.5110867561917942,0.33730025350315657,False
deep_boundary,1e-12,3,162,-29.443973081656587,-29.350460725030892,0.5110867561917942,0.33730025350315657,False
deep_boundary,1e-12,5,162,-41.61857398249822,-41.57253856677642,0.5110867561917942,0.33730025350315657,False
deep_boundary,1e-12,8,162,-60.42851441169857,-60.393901690998135,0.5110867561917942,0.33730025350315657,True
deep_boundary,1e-12,1,163,-17.733998294931492,-17.513196559297803,0.4895456651077623,0.6872309367864551,False
deep_boundary,1e-12,3,163,-29.6149243130979,-29.52140896317652,0.4895456651077623,0.6872309367864551,False
deep_boundary,1e-12,5,163,-41.78952628190401,-41.74347753254273,0.4895456651077623,0.6872309367864551,False
deep_boundary,1e-12,8,163,-60.599511097942404,-60.56476356657711,0.4895456651077623,0.6872309367864551,True
deep_boundary,1e-12,1,164,-17.59586427425027,-17.37506288030819,0.5467087880106316,0.38033333199167085,False
deep_boundary,1e-12,3,164,-29.47678963199766,-29.383274031182232,0.5467087880106316,0.38033333199167085,False
deep_boundary,1e-12,5,164,-41.651388511165955,-41.60533936991754,0.5467087880106316,0.38033333199167085,False
deep_boundary,1e-12,8,164,-60.461345084231034,-60.42659939162577,0.5467087880106316,0.38033333199167085,True
deep_boundary,1e-12,1,165,-17.714668843310573,-17.493866817404623,0.5552669481455883,0.6761291763761369,False
deep_boundary,1e-12,3,165,-29.59559339737486,-29.502074890645048,0.5552669481455883,0.6761291763761369,False
deep_boundary,1e-12,5,165,-41.770193465400574,-41.72413243920666,0.5552669481455883,0.6761291763761369,False
deep_boundary,1e-12,8,165,-60.58018795105991,-60.545328579901536,0.5552669481455883,0.6761291763761369,True
deep_boundary,1e-12,1,166,-17.583607413476606,-17.36280585310252,0.6175897365164005,0.42232013909927063,False
deep_boundary,1e-12,3,166,-29.464531256447227,-29.371012618380902,0.6175897365164005,0.42232013909927063,False
deep_boundary,1e-12,5,166,-41.6391278236572,-41.593066667889936,0.6175897365164005,0.42232013909927063,False
deep_boundary,1e-12,8,166,-60.44909223153026,-60.41423497122371,0.6175897365164005,0.42232013909927063,True
deep_boundary,1e-12,1,167,-17.65693420622906,-17.43613202790583,0.6448958070123325,0.6672480291631758,False
deep_boundary,1e-12,3,167,-29.53785746724215,-29.444335906303053,0.6448958070123325,0.6672480291631758,False
deep_boundary,1e-12,5,167,-41.712455246641646,-41.66638258742424,0.6448958070123325,0.6672480291631758,False
deep_boundary,1e-12,8,167,-60.52245488559833,-60.487491264176334,0.6448958070123325,0.6672480291631758,True
deep_boundary,1e-12,1,168,-17.531614581292263,-17.3108130011775,0.7173840912347629,0.46766665571261024,False
deep_boundary,1e-12,3,168,-29.412537005429254,-29.31901540652582,0.7173840912347629,0.46766665571261024,False
deep_boundary,1e-12,5,168,-41.58713055776413,-41.54105798057432,0.7173840912347629,0.46766665571261024,False
deep_boundary,1e-12,8,168,-60.397095643648946,-60.36213427173275,0.7173840912347629,0.46766665571261024,True
deep_boundary,1e-12,1,169,-17.560646055491606,-17.33984401475049,0.7618568662427876,0.6598893104770451,False
deep_boundary,1e-12,3,169,-29.44156806116706,-29.348043506499625,0.7618568662427876,0.6598893104770451,False
deep_boundary,1e-12,5,169,-41.61616271259152,-41.57007843799922,0.7618568662427876,0.6598893104770451,False
deep_boundary,1e-12,8,169,-60.42616215297064,-60.39109361657316,0.7618568662427876,0.6598893104770451,True
deep_boundary,1e-12,1,170,-17.440141807512028,-17.21934052231205,0.8464400936300169,0.5215652023996591,False
deep_boundary,1e-12,3,170,-29.321062714901053,-29.227538203068107,0.8464400936300169,0.5215652023996591,False
deep_boundary,1e-12,5,170,-41.4956518875452,-41.44956790119994,0.8464400936300169,0.5215652023996591,False
deep_boundary,1e-12,8,170,-60.30560822992995,-60.270542064312515,0.8464400936300169,0.5215652023996591,True
deep_boundary,1e-12,1,171,-17.42179984836441,-17.200998516606365,0.9132986205439284,0.6533361681808323,False
deep_boundary,1e-12,3,171,-29.302720443302515,-29.20919304663809,0.9132986205439284,0.6533361681808323,False
deep_boundary,1e-12,5,171,-41.4773102963308,-41.431214148840915,0.9132986205439284,0.6533361681808323,False
deep_boundary,1e-12,8,171,-60.287300399171215,-60.25212027018862,0.9132986205439284,0.6533361681808323,True
deep_boundary,1e-12,1,172,-17.30562865802915,-17.08482827818457,1.0095555649230956,0.5920646897778223,False
deep_boundary,1e-12,3,172,-29.186547638776005,-29.093020339910876,1.0095555649230956,0.5920646897778223,False
deep_boundary,1e-12,5,172,-41.36112975478149,-41.3150341214343,1.0095555649230956,0.5920646897778223,False
deep_boundary,1e-12,8,172,-60.171060530641455,-60.13588309533698,1.0095555649230956,0.5920646897778223,True
deep_boundary,1e-12,1,173,-17.23222396591834,-17.011424462294,1.1103139843839678,0.645817423898681,False
deep_boundary,1e-12,3,173,-29.113142596669725,-29.019612856082457,1.1103139843839678,0.645817423898681,False
deep_boundary,1e-12,5,173,-41.28772420325771,-41.24161618168734,1.1103139843839678,0.645817423898681,False
deep_boundary,1e-12,8,173,-60.09768544919172,-60.062383073735845,1.1103139843839678,0.645817423898681,True
deep_boundary,1e-12,1,174,-17.12107732774163,-16.900278971574984,1.2151014342163968,0.6930769802248642,False
deep_boundary,1e-12,3,174,-29.001993286636495,-28.90846355344433,1.2151014342163968,0.6930769802248642,False
deep_boundary,1e-12,5,174,-41.17656269155305,-41.130455379216215,1.2151014342163968,0.6930769802248642,False
deep_boundary,1e-12,8,174,-59.98643118093764,-59.95113273173815,1.2151014342163968,0.6930769802248642,False
deep_boundary,1e-12,1,175,-16.979256313249724,-16.75846079561737,1.3680923084823942,0.6303764926376487,False
deep_boundary,1e-12,3,175,-28.860171462702322,-28.766640736377727,1.3680923084823942,0.6303764926376487,False
deep_boundary,1e-12,5,175,-41.034737128341995,-40.988618764769484,1.3680923084823942,0.6303764926376487,False
deep_boundary,1e-12,8,175,-59.84462130950727,-59.80918850893132,1.3680923084823942,0.6303764926376487,False
deep_boundary,1e-12,1,176,-16.878614666440672,-16.657820030884587,1.4720067338747587,0.84486372211923,False
deep_boundary,1e-12,3,176,-28.75952470915574,-28.665993045276025,1.4720067338747587,0.84486372211923,False
deep_boundary,1e-12,5,176,-40.93406803640256,-40.88794993182789,1.4720067338747587,0.84486372211923,False
deep_boundary,1e-12,8,176,-59.74377974391981,-59.708355391114125,1.4720067338747587,0.84486372211923,False
deep_boundary,1e-12,1,177,-16.650781192274977,-16.429993097686353,1.7005351825197828,0.5757656867730083,False
deep_boundary,1e-12,3,177,-28.531688739259508,-28.438159640444695,1.7005351825197828,0.5757656867730083,False
deep_boundary,1e-12,5,177,-40.70621963030901,-40.660096607987356,1.7005351825197828,0.5757656867730083,False
deep_boundary,1e-12,8,177,-59.5158924230911,-59.48034748934767,1.7005351825197828,0.5757656867730083,False
deep_boundary,1e-12,1,178,-16.58948311378332,-16.368691762939132,1.7687305838452971,1.0212608566344776,False
deep_boundary,1e-12,3,178,-28.470378649346614,-28.376842284063045,1.7687305838452971,1.0212608566344776,False
deep_boundary,1e-12,5,178,-40.64485876608279,-40.59872985198765,1.7687305838452971,1.0212608566344776,False
deep_boundary,1e-12,8,178,-59.45412054852119,-59.41859771061029,1.7687305838452971,1.0212608566344776,False
deep_boundary,1e-12,1,179,-16.27929138285628,-16.05850795070719,2.07559362536413,0.377367182726596,False
deep_boundary,1e-12,3,179,-28.160179682493272,-28.06664822845124,2.07559362536413,0.377367182726596,False
deep_boundary,1e-12,5,179,-40.334626455208664,-40.288503618108926,2.07559362536413,0.377367182726596,False
deep_boundary,1e-12,8,179,-59.143672210672236,-59.108122664191946,2.07559362536413,0.377367182726596,False
deep_boundary,1e-12,1,180,-16.401422225031517,-16.180620577617947,1.9512522679430901,0.7628317046178158,False
deep_boundary,1e-12,3,180,-28.282267771049415,-28.18870382300048,1.9512522679430901,0.7628317046178158,False
deep_boundary,1e-12,5,180,-40.45653441639969,-40.41038173003522,1.9512522679430901,0.7628317046178158,False
deep_boundary,1e-12,8,180,-59.2641043469205,-59.228629769998676,1.9512522679430901,0.7628317046178158,False
deep_boundary,1e-12,1,181,-16.218008336336258,-15.99712737778857,2.137026392723511,0.39998525137954216,False
deep_boundary,1e-12,3,181,-28.098855240741848,-28.0051892321387,2.137026392723511,0.39998525137954216,False
deep_boundary,1e-12,5,181,-40.27313418787188,-40.226800965375695,2.137026392723511,0.39998525137954216,False
deep_boundary,1e-12,8,181,-59.080591117449934,-59.04453841598199,2.137026392723511,0.39998525137954216,False
deep_boundary,1e-12,1,182,-16.314811443111658,-16.093952050452476,2.0396066161113797,0.7695447601311367,False
deep_boundary,1e-12,3,182,-28.195611988900268,-28.101952016561587,2.0396066161113797,0.7695447601311367,False
deep_boundary,1e-12,5,182,-40.36968488954039,-40.32337117992401,2.0396066161113797,0.7695447601311367,False
deep_boundary,1e-12,8,182,-59.17564538104239,-59.139627720807155,2.0396066161113797,0.7695447601311367,False
deep_boundary,1e-12,1,183,-16.127583592857306,-15.906646129201693,2.228121315334123,0.42417864386018816,False
deep_boundary,1e-12,3,183,-28.008379148678177,-27.914620332162208,2.228121315334123,0.42417864386018816,False
deep_boundary,1e-12,5,183,-40.18243712748961,-40.13595945814273,2.228121315334123,0.42417864386018816,False
deep_boundary,1e-12,8,183,-58.988047596576834,-58.95160162256207,2.228121315334123,0.42417864386018816,False
deep_boundary,1e-12,1,184,-16.198829986097323,-15.977949292594005,2.157345088145938,0.7847997721550058,False
deep_boundary,1e-12,3,184,-28.079575870782943,-27.985851806580985,2.157345088145938,0.7847997721550058,False
deep_boundary,1e-12,5,184,-40.25340248512507,-40.20696755879662,2.157345088145938,0.7847997721550058,False
deep_boundary,1e-12,8,184,-59.057522748441485,-59.02090079642402,2.157345088145938,0.7847997721550058,False
deep_boundary,1e-12,1,185,-16.003057203456596,-15.782106152650515,2.353498335826483,0.44962478505597486,False
deep_boundary,1e-12,3,185,-27.88378894995774,-27.789975835008036,2.353498335826483,0.44962478505597486,False
deep_boundary,1e-12,5,185,-40.057559742858075,-40.010989138206945,2.353498335826483,0.44962478505597486,False
deep_boundary,1e-12,8,185,-58.861010757208426,-58.824140637455294,2.353498335826483,0.44962478505597486,False
deep_boundary,1e-12,1,186,-16.04893464005892,-15.828077000823678,2.3085628220411394,0.8124257208826787,False
deep_boundary,1e-12,3,186,-27.929612981286,-27.835856874030476,2.3085628220411394,0.8124257208826787,False
deep_boundary,1e-12,5,186,-40.10312249202137,-40.056589799439735,2.3085628220411394,0.8124257208826787,False
deep_boundary,1e-12,8,186,-58.90511939633651,-58.86760975904823,2.3085628220411394,0.8124257208826787,False
deep_boundary,1e-12,1,187,-15.838095243477271,-15.617188844183723,2.519161641807214,0.47508894224928355,False
deep_boundary,1e-12,3,187,-27.718745873627213,-27.62492412434854,2.519161641807214,0.47508894224928355,False
deep_boundary,1e-12,5,187,-39.89213631540949,-39.84551743493082,2.519161641807214,0.47508894224928355,False
deep_boundary,1e-12,8,187,-58.69302895074488,-58.65547980478998,2.519161641807214,0.47508894224928355,False
deep_boundary,1e-12,1,188,-15.859947163481493,-15.639177203543353,2.498152488048392,0.8578720430186103,False
deep_boundary,1e-12,3,188,-27.74054112629657,-27.646788613404247,2.498152488048392,0.8578720430186103,False
deep_boundary,1e-12,5,188,-39.91363586887559,-39.8669946055374,2.498152488048392,0.8578720430186103,False
deep_boundary,1e-12,8,188,-58.71322314372695,-58.67403672137098,2.498152488048392,0.8578720430186103,False
deep_boundary,1e-12,1,189,-15.625383994565585,-15.40461535791196,2.732146292965778,0.49498435326315693,False
deep_boundary,1e-12,3,189,-27.505931021402958,-27.41216172485559,2.732146292965778,0.49498435326315693,False
deep_boundary,1e-12,5,189,-39.67881205425471,-39.63216380206359,2.732146292965778,0.49498435326315693,False
deep_boundary,1e-12,8,189,-58.47675679172929,-58.437676358626206,2.732146292965778,0.49498435326315693,False
deep_boundary,1e-12,1,190,-15.629256224108923,-15.408669619983353,2.7285786005020416,0.9236164372503392,False
deep_boundary,1e-12,3,190,-27.509750534314378,-27.41602253453564,2.7285786005020416,0.9236164372503392,False
deep_boundary,1e-12,5,190,-39.68231851653488,-39.635419544849135,2.7285786005020416,0.9236164372503392,False
deep_boundary,1e-12,8,190,-58.47955550923203,-58.43642503776972,2.7285786005020416,0.9236164372503392,False
deep_boundary,1e-12,1,191,-15.362466381805374,-15.14197538595127,2.994685019023592,0.4862417852014969,False
deep_boundary,1e-12,3,191,-27.242894521796092,-27.14922576869336,2.994685019023592,0.4862417852014969,False
deep_boundary,1e-12,5,191,-39.41514016881525,-39.36830174424217,2.994685019023592,0.4862417852014969,False
deep_boundary,1e-12,8,191,-58.21039411693446,-58.16693538777261,2.994685019023592,0.4862417852014969,False
deep_boundary,1e-12,1,192,-15.373825309186268,-15.153489240235059,2.9828289172929434,0.9779682942560383,False
deep_boundary,1e-12,3,192,-27.254247848859418,-27.160379923057146,2.9828289172929434,0.9779682942560383,False
deep_boundary,1e-12,5,192,-39.42631938374162,-39.378333166121344,2.9828289172929434,0.9779682942560383,False
deep_boundary,1e-12,8,192,-58.223350904740265,-58.16877546769739,2.9828289172929434,0.9779682942560383,False
deep_boundary,1e-12,1,193,-15.082026051749299,-14.861842437269667,3.274004824120313,0.36486730125649697,False
deep_boundary,1e-12,3,193,-26.96240851658024,-26.868559128206215,3.274004824120313,0.36486730125649697,False
deep_boundary,1e-12,5,193,-39.13422866348943,-39.08597026279546,3.274004824120313,0.36486730125649697,False
deep_boundary,1e-12,8,193,-57.93073699507628,-57.87251794784594,3.274004824120313,0.36486730125649697,False
deep_boundary,1e-12,1,194,-15.218004815875341,-14.997150957935014,3.1369209941623843,0.8676326438862552,False
deep_boundary,1e-12,3,194,-27.09870064634824,-27.002958152982302,3.1369209941623843,0.8676326438862552,False
deep_boundary,1e-12,5,194,-39.27159938094128,-39.21755105519829,3.1369209941623843,0.8676326438862552,False
deep_boundary,1e-12,8,194,-58.08264647328082,-57.984453270458815,3.1369209941623843,0.8676326438862552,False
deep_boundary,1e-12,1,195,-14.97877355311676,-14.757318228035619,3.376419843872622,0.0025414884599968615,False
deep_boundary,1e-12,3,195,-26.859646538202913,-26.762846478750884,3.376419843872622,0.0025414884599968615,False
deep_boundary,1e-12,5,195,-39.03327570833199,-38.97658147340024,3.376419843872622,0.0025414884599968615,False
deep_boundary,1e-12,8,195,-57.85122166435994,-57.73772385437236,3.376419843872622,0.0025414884599968615,False
deep_boundary,1e-12,1,196,-17.03191564103405,-16.837190174236106,1.070574210371916,0.7552330040314995,False
deep_boundary,1e-12,3,196,-28.84898169187952,-28.752114568036845,1.070574210371916,0.7552330040314995,False
deep_boundary,1e-12,5,196,-40.80838627275474,-40.767686226802105,1.070574210371916,0.7552330040314995,False
deep_boundary,1e-12,8,196,-59.015795845671505,-58.992992135795404,1.070574210371916,0.7552330040314995,False
deep_boundary,1e-12,1,197,-16.852805357965813,-16.658076482662253,1.2532564818538194,0.21771046774093325,False
deep_boundary,1e-12,3,197,-28.669869100614754,-28.57299799984321,1.2532564818538194,0.21771046774093325,False
deep_boundary,1e-12,5,197,-40.6292720249599,-40.588563133518086,1.2532564818538194,0.21771046774093325,False
deep_boundary,1e-12,8,197,-58.83667772423403,-58.81384524367604,1.2532564818538194,0.21771046774093325,False
deep_boundary,1e-12,1,198,-17.213904547931055,-17.01915260621409,0.8691230874328042,0.7221169753007309,False
deep_boundary,1e-12,3,198,-29.030985995699535,-28.93405910687317,0.8691230874328042,0.7221169753007309,False
deep_boundary,1e-12,5,198,-40.990415303009954,-40.94958999166833,0.8691230874328042,0.7221169753007309,False
deep_boundary,1e-12,8,198,-59.19791296647834,-59.17474735253097,0.8691230874328042,0.7221169753007309,False
deep_boundary,1e-12,1,199,-17.054267526775334,-16.859513336111817,1.0359137235787497,0.2874404350541234,False
deep_boundary,1e-12,3,199,-28.871347845104694,-28.77441782409115,1.0359137235787497,0.2874404350541234,False
deep_boundary,1e-12,5,199,-40.83077671555082,-40.78994426614777,1.0359137235787497,0.2874404350541234,False
deep_boundary,1e-12,8,199,-59.03827446545598,-59.015085334400304,1.0359137235787497,0.2874404350541234,False
deep_boundary,1e-12,1,200,-17.294693476769602,-17.099929029159483,0.7624265413744897,0.7017291390102627,False
deep_boundary,1e-12,3,200,-29.11178190103063,-29.01482625703136,0.7624265413744897,0.7017291390102627,False
deep_boundary,1e-12,5,200,-41.071222746845095,-41.03033652307004,0.7624265413744897,0.7017291390102627,False
deep_boundary,1e-12,8,200,-59.278761978449005,-59.255418405407106,0.7624265413744897,0.7017291390102627,False
deep_boundary,1e-12,1,201,-17.147494431517597,-16.952728218428476,0.920027225948699,0.3373010700698114,False
deep_boundary,1e-12,3,201,-28.96458223868819,-28.86762369853795,0.920027225948699,0.3373010700698114,False
deep_boundary,1e-12,5,201,-40.924023222242305,-40.883130216779605,0.920027225948699,0.3373010700698114,False
deep_boundary,1e-12,8,201,-59.13156450056489,-59.10819825272834,0.920027225948699,0.3373010700698114,False
deep_boundary,1e-12,1,202,-17.318449174840474,-17.123676508792315,0.7084513859914416,0.6872279558795742,False
deep_boundary,1e-12,3,202,-29.135542352996843,-29.038566915074238,0.7084513859914416,0.6872279558795742,False
deep_boundary,1e-12,5,202,-41.09499122394737,-41.054062436560066,0.7084513859914416,0.6872279558795742,False
deep_boundary,1e-12,8,202,-59.30255974351303,-59.27908997130345,0.7084513859914416,0.6872279558795742,False
deep_boundary,1e-12,1,203,-17.180318815451383,-16.985544598131483,0.8592322993925219,0.38033419239124433,False
deep_boundary,1e-12,3,203,-28.997411681154606,-28.900433295823106,0.8592322993925219,0.38033419239124433,False
deep_boundary,1e-12,5,203,-40.95686111149226,-40.91592524457837,0.8592322993925219,0.38033419239124433,False
deep_boundary,1e-12,8,203,-59.16443323176688,-59.14093946886868,0.8592322993925219,0.38033419239124433,False
deep_boundary,1e-12,1,204,-17.299125330593416,-17.104346343833473,0.6959096867652086,0.6761259339154693,False
deep_boundary,1e-12,3,204,-29.11622249560222,-29.019230814258375,0.6959096867652086,0.6761259339154693,False
deep_boundary,1e-12,5,204,-41.07567820892539,-41.034713839500796,0.6959096867652086,0.6761259339154693,False
deep_boundary,1e-12,8,204,-59.28327205772833,-59.25969493806364,0.6959096867652086,0.6761259339154693,False
deep_boundary,1e-12,1,205,-17.16806824666313,-16.97328774715789,0.8402404262055327,0.4223210350320315,False
deep_boundary,1e-12,3,205,-28.9851653259384,-28.888170393910762,0.8402404262055327,0.4223210350320315,False
deep_boundary,1e-12,5,205,-40.944622019800505,-40.90364967507057,0.8402404262055327,0.4223210350320315,False
deep_boundary,1e-12,8,205,-59.15222114228791,-59.12861670717899,0.8402404262055327,0.4223210350320315,False
deep_boundary,1e-12,1,206,-17.241397157707702,-17.046612721373574,0.7231367120468839,0.6672442380826813,False
deep_boundary,1e-12,3,206,-29.058498169473395,-28.961491424163,0.7231367120468839,0.6672442380826813,False
deep_boundary,1e-12,5,206,-41.01796060784692,-40.97696255394439,0.7231367120468839,0.6672442380826813,False
deep_boundary,1e-12,8,206,-59.22557972481669,-59.20189907087524,0.7231367120468839,0.6672442380826813,False
deep_boundary,1e-12,1,207,-17.116082956947743,-16.921296881131013,0.8601271425099171,0.46766753516535436,False
deep_boundary,1e-12,3,207,-28.933184095907695,-28.83617347637688,0.8601271425099171,0.46766753516535436,False
deep_boundary,1e-12,5,207,-40.89264803731492,-40.85164032705835,0.8601271425099171,0.46766753516535436,False
deep_boundary,1e-12,8,207,-59.100274616840494,-59.076560644728374,0.8601271425099171,0.46766753516535436,False
deep_boundary,1e-12,1,208,-17.14511729908624,-16.950327628559137,0.7930819017760005,0.6598845201732516,False
deep_boundary,1e-12,3,208,-28.96222245544059,-28.865200206592093,0.7930819017760005,0.6598845201732516,False
deep_boundary,1e-12,5,208,-40.92169232474083,-40.8806588719344,0.7930819017760005,0.6598845201732516,False
deep_boundary,1e-12,8,208,-59.12933979020091,-59.10554829542433,0.7930819017760005,0.6598845201732516,False
deep_boundary,1e-12,1,209,-17.024620209986374,-16.829828560441836,0.9211296082182141,0.5215658786670208,False
deep_boundary,1e-12,3,209,-28.841725742310455,-28.74469849161253,0.9211296082182141,0.5215658786670208,False
deep_boundary,1e-12,5,209,-40.801197864013666,-40.76015181166503,0.9211296082182141,0.5215658786670208,False
deep_boundary,1e-12,8,209,-59.00885603874938,-58.98502087365396,0.9211296082182141,0.5215658786670208,False
deep_boundary,1e-12,1,210,-17.00628275037977,-16.8114874363455,0.9115006784619872,0.6533295397042383,False
deep_boundary,1e-12,3,210,-28.823392821922575,-28.726352940367384,0.9115006784619872,0.6533295397042383,False
deep_boundary,1e-12,5,210,-40.78287182212104,-40.74179730972523,0.9115006784619872,0.6533295397042383,False
deep_boundary,1e-12,8,210,-58.99055467638612,-58.96663234065618,0.9115006784619872,0.6533295397042383,False
deep_boundary,1e-12,1,211,-16.890121695292407,-16.69532371326409,1.0290126848520327,0.5920645491945145,False
deep_boundary,1e-12,3,211,-28.707232479362858,-28.610185558084666,1.0290126848520327,0.5920645491945145,False
deep_boundary,1e-12,5,211,-40.66671492231956,-40.62562255171155,1.0290126848520327,0.5920645491945145,False
deep_boundary,1e-12,8,211,-58.874413772343054,-58.85042935889429,1.0290126848520327,0.5920645491945145,False
